Index,Lesson Title,English text,Phonetic translation,Original language translation,Audio File Name,Audio URL
1617,81 [eighty-one] Past tense 1,"He had no success, only failure.","Tyācyākaḍē yaśa navhatē, phakta apayaśa hōtē.","त्याच्याकडे यश नव्हते, फक्त अपयश होते.",[sound:book2-MR-SOUND-1617.mp3],https://www.book2.nl/book2/MR/SOUND/1617.mp3
1618,81 [eighty-one] Past tense 1,"He was not satisfied, but dissatisfied.","Tō santuṣṭa navhatā, tara asantuṣṭa hōtā.","तो संतुष्ट नव्हता, तर असंतुष्ट होता.",[sound:book2-MR-SOUND-1618.mp3],https://www.book2.nl/book2/MR/SOUND/1618.mp3
1619,81 [eighty-one] Past tense 1,"He was not happy, but sad.","Tō ānandī navhatā, tara udāsa hōtā.","तो आनंदी नव्हता, तर उदास होता.",[sound:book2-MR-SOUND-1619.mp3],https://www.book2.nl/book2/MR/SOUND/1619.mp3
1620,81 [eighty-one] Past tense 1,"He was not friendly, but unfriendly.","Tō maitrīpūrṇa navhatā, tara vairabhāvācā hōtā.","तो मैत्रीपूर्ण नव्हता, तर वैरभावाचा होता.",[sound:book2-MR-SOUND-1620.mp3],https://www.book2.nl/book2/MR/SOUND/1620.mp3
1621,82 [eighty-two] Past tense 2,82 [eighty-two],82 [Byā\'ainśī],८२ [ब्याऐंशी],[sound:book2-MR-SOUND-1621.mp3],https://www.book2.nl/book2/MR/SOUND/1621.mp3
1622,82 [eighty-two] Past tense 2,Past tense 2,[bhūtakāḷa 2],भूतकाळ २,[sound:book2-MR-SOUND-1622.mp3],https://www.book2.nl/book2/MR/SOUND/1622.mp3
1623,82 [eighty-two] Past tense 2,Did you have to call an ambulance?,tulā rūgṇavāhikā bōlavāvī lāgalī kā?,तुला रूग्णवाहिका बोलवावी लागली का?,[sound:book2-MR-SOUND-1623.mp3],https://www.book2.nl/book2/MR/SOUND/1623.mp3
1624,82 [eighty-two] Past tense 2,Did you have to call the doctor?,Tulā ḍŏkṭara bōlavāvā lāgalā kā?,तुला डॉक्टर बोलवावा लागला का?,[sound:book2-MR-SOUND-1624.mp3],https://www.book2.nl/book2/MR/SOUND/1624.mp3
1625,82 [eighty-two] Past tense 2,Did you have to call the police?,Tulā pōlīsānnā bōlavāvē lāgalē kā?,तुला पोलीसांना बोलवावे लागले का?,[sound:book2-MR-SOUND-1625.mp3],https://www.book2.nl/book2/MR/SOUND/1625.mp3
1626,82 [eighty-two] Past tense 2,Do you have the telephone number? I had it just now.,Āpalyākaḍē ṭēliphōna kramāṅka āhē kā? Mājhyākaḍē āttāca hōtā.,आपल्याकडे टेलिफोन क्रमांक आहे का? माझ्याकडे आत्ताच होता.,[sound:book2-MR-SOUND-1626.mp3],https://www.book2.nl/book2/MR/SOUND/1626.mp3
1627,82 [eighty-two] Past tense 2,Do you have the address? I had it just now.,Āpalyākaḍē pattā āhē kā? Mājhyākaḍē āttāca hōtā.,आपल्याकडे पत्ता आहे का? माझ्याकडे आत्ताच होता.,[sound:book2-MR-SOUND-1627.mp3],https://www.book2.nl/book2/MR/SOUND/1627.mp3
1628,82 [eighty-two] Past tense 2,Do you have the city map? I had it just now.,Āpalyākaḍē śaharācā nakāśā āhē kā? Mājhyākaḍē āttāca hōtā.,आपल्याकडे शहराचा नकाशा आहे का? माझ्याकडे आत्ताच होता.,[sound:book2-MR-SOUND-1628.mp3],https://www.book2.nl/book2/MR/SOUND/1628.mp3
1629,82 [eighty-two] Past tense 2,Did he come on time? He could not come on time.,Tō vēḷēvara ālā kā? Tō vēḷēvara yē'ū śakalā nāhī.,तो वेळेवर आला का? तो वेळेवर येऊ शकला नाही.,[sound:book2-MR-SOUND-1629.mp3],https://www.book2.nl/book2/MR/SOUND/1629.mp3
1630,82 [eighty-two] Past tense 2,Did he find the way? He could not find the way.,Tyālā rastā sāpaḍalā kā? Tyālā rastā sāpaḍū śakalā nāhī.,त्याला रस्ता सापडला का? त्याला रस्ता सापडू शकला नाही.,[sound:book2-MR-SOUND-1630.mp3],https://www.book2.nl/book2/MR/SOUND/1630.mp3
1631,82 [eighty-two] Past tense 2,Did he understand you? He could not understand me.,Tyānē tulā samajūna ghētalē kā? Tō malā samajūna ghē'ū śakalā nāhī.,त्याने तुला समजून घेतले का? तो मला समजून घेऊ शकला नाही.,[sound:book2-MR-SOUND-1631.mp3],https://www.book2.nl/book2/MR/SOUND/1631.mp3
1632,82 [eighty-two] Past tense 2,Why could you not come on time?,Tū vēḷēvara kā nāhī yē'ū śakalāsa?,तू वेळेवर का नाही येऊ शकलास?,[sound:book2-MR-SOUND-1632.mp3],https://www.book2.nl/book2/MR/SOUND/1632.mp3
1633,82 [eighty-two] Past tense 2,Why could you not find the way?,Tulā rastā kā nāhī sāpaḍalā?,तुला रस्ता का नाही सापडला?,[sound:book2-MR-SOUND-1633.mp3],https://www.book2.nl/book2/MR/SOUND/1633.mp3
1634,82 [eighty-two] Past tense 2,Why could you not understand him?,Tū tyālā kā samajū śakalā nāhīsa?,तू त्याला का समजू शकला नाहीस?,[sound:book2-MR-SOUND-1634.mp3],https://www.book2.nl/book2/MR/SOUND/1634.mp3
1635,82 [eighty-two] Past tense 2,I could not come on time because there were no buses.,"Mī vēḷēvara yē'ū śakalō nāhī, kāraṇa basēs cālū navhatyā.","मी वेळेवर येऊ शकलो नाही, कारण बसेस् चालू नव्हत्या.",[sound:book2-MR-SOUND-1635.mp3],https://www.book2.nl/book2/MR/SOUND/1635.mp3
1636,82 [eighty-two] Past tense 2,I could not find the way because I had no city map.,Malā rastā sāpaḍū śakalā nāhī kāraṇa mājhyākaḍē śaharācā nakāśā navhatā.,मला रस्ता सापडू शकला नाही कारण माझ्याकडे शहराचा नकाशा नव्हता.,[sound:book2-MR-SOUND-1636.mp3],https://www.book2.nl/book2/MR/SOUND/1636.mp3
1637,82 [eighty-two] Past tense 2,I could not understand him because the music was so loud.,Mī tyālā samajū śakalō nāhī kāraṇa saṅgīta khūpa mōṭhyānē vājata hōtē.,मी त्याला समजू शकलो नाही कारण संगीत खूप मोठ्याने वाजत होते.,[sound:book2-MR-SOUND-1637.mp3],https://www.book2.nl/book2/MR/SOUND/1637.mp3
1638,82 [eighty-two] Past tense 2,I had to take a taxi.,Malā ṭĕksī ghyāvī lāgalī.,मला टॅक्सी घ्यावी लागली.,[sound:book2-MR-SOUND-1638.mp3],https://www.book2.nl/book2/MR/SOUND/1638.mp3
1639,82 [eighty-two] Past tense 2,I had to buy a city map.,Malā śaharācā nakāśā kharēdī karāvā lāgalā.,मला शहराचा नकाशा खरेदी करावा लागला.,[sound:book2-MR-SOUND-1639.mp3],https://www.book2.nl/book2/MR/SOUND/1639.mp3
1640,82 [eighty-two] Past tense 2,I had to switch off the radio.,Malā rēḍi'ō banda karāvā lāgalā.,मला रेडिओ बंद करावा लागला.,[sound:book2-MR-SOUND-1640.mp3],https://www.book2.nl/book2/MR/SOUND/1640.mp3
1641,83 [eighty-three] Past tense 3,83 [eighty-three],83 [Tryā\'ainśī],८३ [त्र्याऐंशी],[sound:book2-MR-SOUND-1641.mp3],https://www.book2.nl/book2/MR/SOUND/1641.mp3
1642,83 [eighty-three] Past tense 3,Past tense 3,[bhūtakāḷa 3],भूतकाळ ३,[sound:book2-MR-SOUND-1642.mp3],https://www.book2.nl/book2/MR/SOUND/1642.mp3
1643,83 [eighty-three] Past tense 3,to make a call,ṭēliphōna karaṇē,टेलिफोन करणे,[sound:book2-MR-SOUND-1643.mp3],https://www.book2.nl/book2/MR/SOUND/1643.mp3
1644,83 [eighty-three] Past tense 3,I made a call.,mī ṭēliphōna kēlā.,मी टेलिफोन केला.,[sound:book2-MR-SOUND-1644.mp3],https://www.book2.nl/book2/MR/SOUND/1644.mp3
1645,83 [eighty-three] Past tense 3,I was talking on the phone all the time.,Mī sampūrṇa vēḷa ṭēliphōnavara bōlata hōtō. / Hōtē.,मी संपूर्ण वेळ टेलिफोनवर बोलत होतो. / होते.,[sound:book2-MR-SOUND-1645.mp3],https://www.book2.nl/book2/MR/SOUND/1645.mp3
1646,83 [eighty-three] Past tense 3,to ask,Vicāraṇē,विचारणे,[sound:book2-MR-SOUND-1646.mp3],https://www.book2.nl/book2/MR/SOUND/1646.mp3
1647,83 [eighty-three] Past tense 3,I asked.,mī vicāralē.,मी विचारले.,[sound:book2-MR-SOUND-1647.mp3],https://www.book2.nl/book2/MR/SOUND/1647.mp3
1648,83 [eighty-three] Past tense 3,I always asked.,Mī nēhēmīca vicārata ālō.,मी नेहेमीच विचारत आलो.,[sound:book2-MR-SOUND-1648.mp3],https://www.book2.nl/book2/MR/SOUND/1648.mp3
1649,83 [eighty-three] Past tense 3,to narrate,Nivēdana karaṇē,निवेदन करणे,[sound:book2-MR-SOUND-1649.mp3],https://www.book2.nl/book2/MR/SOUND/1649.mp3
1650,83 [eighty-three] Past tense 3,I narrated.,mī nivēdana kēlē.,मी निवेदन केले.,[sound:book2-MR-SOUND-1650.mp3],https://www.book2.nl/book2/MR/SOUND/1650.mp3
1651,83 [eighty-three] Past tense 3,I narrated the whole story.,Mī pūrṇa kahāṇī nivēdana kēlī.,मी पूर्ण कहाणी निवेदन केली.,[sound:book2-MR-SOUND-1651.mp3],https://www.book2.nl/book2/MR/SOUND/1651.mp3
1652,83 [eighty-three] Past tense 3,to study,Śikaṇē/ abhyāsa karaṇē,शिकणे / अभ्यास करणे,[sound:book2-MR-SOUND-1652.mp3],https://www.book2.nl/book2/MR/SOUND/1652.mp3
1653,83 [eighty-three] Past tense 3,I studied.,mī śikalē. / Śikalō.,मी शिकले. / शिकलो.,[sound:book2-MR-SOUND-1653.mp3],https://www.book2.nl/book2/MR/SOUND/1653.mp3
1654,83 [eighty-three] Past tense 3,I studied the whole evening.,Mī sampūrṇa sandhyākāḷabhara abhyāsa kēlā.,मी संपूर्ण संध्याकाळभर अभ्यास केला.,[sound:book2-MR-SOUND-1654.mp3],https://www.book2.nl/book2/MR/SOUND/1654.mp3
1655,83 [eighty-three] Past tense 3,to work,Kāma karaṇē,काम करणे,[sound:book2-MR-SOUND-1655.mp3],https://www.book2.nl/book2/MR/SOUND/1655.mp3
1656,83 [eighty-three] Past tense 3,I worked.,mī kāma kēlē.,मी काम केले.,[sound:book2-MR-SOUND-1656.mp3],https://www.book2.nl/book2/MR/SOUND/1656.mp3
1657,83 [eighty-three] Past tense 3,I worked all day long.,Mī pūrṇa divasa kāma kēlē.,मी पूर्ण दिवस काम केले.,[sound:book2-MR-SOUND-1657.mp3],https://www.book2.nl/book2/MR/SOUND/1657.mp3
1658,83 [eighty-three] Past tense 3,to eat,Jēvaṇē,जेवणे,[sound:book2-MR-SOUND-1658.mp3],https://www.book2.nl/book2/MR/SOUND/1658.mp3
1659,83 [eighty-three] Past tense 3,I ate.,mī jēvalō. / Jēvalē.,मी जेवलो. / जेवले.,[sound:book2-MR-SOUND-1659.mp3],https://www.book2.nl/book2/MR/SOUND/1659.mp3
1660,83 [eighty-three] Past tense 3,I ate all the food.,Mī sarva jēvaṇa jēvalō. / Jēvalē.,मी सर्व जेवण जेवलो. / जेवले.,[sound:book2-MR-SOUND-1660.mp3],https://www.book2.nl/book2/MR/SOUND/1660.mp3
1661,84 [eighty-four] Past tense 4,84 [eighty-four],84 [Cau-yā\'ainśī],८४ [चौ-याऐंशी],[sound:book2-MR-SOUND-1661.mp3],https://www.book2.nl/book2/MR/SOUND/1661.mp3
1662,84 [eighty-four] Past tense 4,Past tense 4,[bhūtakāḷa 4],भूतकाळ ४,[sound:book2-MR-SOUND-1662.mp3],https://www.book2.nl/book2/MR/SOUND/1662.mp3
1663,84 [eighty-four] Past tense 4,to read,vācaṇē,वाचणे,[sound:book2-MR-SOUND-1663.mp3],https://www.book2.nl/book2/MR/SOUND/1663.mp3
1664,84 [eighty-four] Past tense 4,I read.,mī vācalē.,मी वाचले.,[sound:book2-MR-SOUND-1664.mp3],https://www.book2.nl/book2/MR/SOUND/1664.mp3
1665,84 [eighty-four] Past tense 4,I read the whole novel.,Mī pūrṇa kādambarī vācalī.,मी पूर्ण कादंबरी वाचली.,[sound:book2-MR-SOUND-1665.mp3],https://www.book2.nl/book2/MR/SOUND/1665.mp3
1666,84 [eighty-four] Past tense 4,to understand,Samajaṇē,समजणे,[sound:book2-MR-SOUND-1666.mp3],https://www.book2.nl/book2/MR/SOUND/1666.mp3
1667,84 [eighty-four] Past tense 4,I understood.,mī samajalō. / Samajalē.,मी समजलो. / समजले.,[sound:book2-MR-SOUND-1667.mp3],https://www.book2.nl/book2/MR/SOUND/1667.mp3
1668,84 [eighty-four] Past tense 4,I understood the whole text.,Mī pūrṇa pāṭha samajalō. / Samajalē.,मी पूर्ण पाठ समजलो. / समजले.,[sound:book2-MR-SOUND-1668.mp3],https://www.book2.nl/book2/MR/SOUND/1668.mp3
1669,84 [eighty-four] Past tense 4,to answer,Uttara dēṇē,उत्तर देणे,[sound:book2-MR-SOUND-1669.mp3],https://www.book2.nl/book2/MR/SOUND/1669.mp3
1670,84 [eighty-four] Past tense 4,I answered.,mī uttara dilē.,मी उत्तर दिले.,[sound:book2-MR-SOUND-1670.mp3],https://www.book2.nl/book2/MR/SOUND/1670.mp3
1671,84 [eighty-four] Past tense 4,I answered all the questions.,Mī sagaḷyā praśnān̄cī uttarē dilī.,मी सगळ्या प्रश्नांची उत्तरे दिली.,[sound:book2-MR-SOUND-1671.mp3],https://www.book2.nl/book2/MR/SOUND/1671.mp3
1672,84 [eighty-four] Past tense 4,I know that – I knew that.,Malā tē māhita āhē – malā tē māhita hōtē.,मला ते माहित आहे – मला ते माहित होते.,[sound:book2-MR-SOUND-1672.mp3],https://www.book2.nl/book2/MR/SOUND/1672.mp3
1673,84 [eighty-four] Past tense 4,I write that – I wrote that.,Mī tē lihitō/ lihitē – mī tē lihilē.,मी ते लिहितो / लिहिते – मी ते लिहिले.,[sound:book2-MR-SOUND-1673.mp3],https://www.book2.nl/book2/MR/SOUND/1673.mp3
1674,84 [eighty-four] Past tense 4,I hear that – I heard that.,Mī tē aikatō/ aikatē – mī tē aikalē.,मी ते ऐकतो / ऐकते – मी ते ऐकले.,[sound:book2-MR-SOUND-1674.mp3],https://www.book2.nl/book2/MR/SOUND/1674.mp3
1675,84 [eighty-four] Past tense 4,I’ll get it – I got it.,Mī tē miḷavaṇāra. – Mī tē miḷavalē.,मी ते मिळवणार. – मी ते मिळवले.,[sound:book2-MR-SOUND-1675.mp3],https://www.book2.nl/book2/MR/SOUND/1675.mp3
1676,84 [eighty-four] Past tense 4,I’ll bring that – I brought that.,Mī tē āṇaṇāra. – Mī tē āṇalē.,मी ते आणणार. – मी ते आणले.,[sound:book2-MR-SOUND-1676.mp3],https://www.book2.nl/book2/MR/SOUND/1676.mp3
1677,84 [eighty-four] Past tense 4,I’ll buy that – I bought that.,Mī tē kharēdī karaṇāra – mī tē kharēdī kēlē.,मी ते खरेदी करणार – मी ते खरेदी केले.,[sound:book2-MR-SOUND-1677.mp3],https://www.book2.nl/book2/MR/SOUND/1677.mp3
1678,84 [eighty-four] Past tense 4,I expect that – I expected that.,Mī tē apēkṣitō. / Apēkṣitē. – Mī tē apēkṣilē hōtē.,मी ते अपेक्षितो. / अपेक्षिते. – मी ते अपेक्षिले होते.,[sound:book2-MR-SOUND-1678.mp3],https://www.book2.nl/book2/MR/SOUND/1678.mp3
1679,84 [eighty-four] Past tense 4,I’ll explain that – I explained that.,Mī spaṣṭa karuna sāṅgatō. / Sāṅgatē. – Mī spaṣṭa karuna sāṅgitalē.,मी स्पष्ट करुन सांगतो. / सांगते. – मी स्पष्ट करुन सांगितले.,[sound:book2-MR-SOUND-1679.mp3],https://www.book2.nl/book2/MR/SOUND/1679.mp3
1680,84 [eighty-four] Past tense 4,I know that – I knew that.,Malā tē māhita āhē – malā tē māhita hōtē.,मला ते माहित आहे – मला ते माहित होते.,[sound:book2-MR-SOUND-1680.mp3],https://www.book2.nl/book2/MR/SOUND/1680.mp3
1681,85 [eighty-five] Questions – Past tense 1,85 [eighty-five],85 [Pan̄cyā\'ainśī],८५ [पंच्याऐंशी],[sound:book2-MR-SOUND-1681.mp3],https://www.book2.nl/book2/MR/SOUND/1681.mp3
1682,85 [eighty-five] Questions – Past tense 1,Questions – Past tense 1,[praśna – bhūtakāḷa 1],प्रश्न – भूतकाळ १,[sound:book2-MR-SOUND-1682.mp3],https://www.book2.nl/book2/MR/SOUND/1682.mp3
1683,85 [eighty-five] Questions – Past tense 1,How much did you drink?,āpaṇa kittī pyālā?,आपण कित्ती प्याला?,[sound:book2-MR-SOUND-1683.mp3],https://www.book2.nl/book2/MR/SOUND/1683.mp3
1684,85 [eighty-five] Questions – Past tense 1,How much did you work?,Āpaṇa kitī kāma kēlē?,आपण किती काम केले?,[sound:book2-MR-SOUND-1684.mp3],https://www.book2.nl/book2/MR/SOUND/1684.mp3
1685,85 [eighty-five] Questions – Past tense 1,How much did you write?,Āpaṇa kitī lihilē?,आपण किती लिहिले?,[sound:book2-MR-SOUND-1685.mp3],https://www.book2.nl/book2/MR/SOUND/1685.mp3
1686,85 [eighty-five] Questions – Past tense 1,How did you sleep?,Āpaṇa kasē/ kaśā jhōpalāta?,आपण कसे / कशा झोपलात?,[sound:book2-MR-SOUND-1686.mp3],https://www.book2.nl/book2/MR/SOUND/1686.mp3
1687,85 [eighty-five] Questions – Past tense 1,How did you pass the exam?,Āpaṇa parīkṣā kaśā ta-hēnē uttīrṇa jhālāta?,आपण परीक्षा कशा त-हेने उत्तीर्ण झालात?,[sound:book2-MR-SOUND-1687.mp3],https://www.book2.nl/book2/MR/SOUND/1687.mp3
1688,85 [eighty-five] Questions – Past tense 1,How did you find the way?,Āpalyālā rastā kasā miḷālā?,आपल्याला रस्ता कसा मिळाला?,[sound:book2-MR-SOUND-1688.mp3],https://www.book2.nl/book2/MR/SOUND/1688.mp3
1689,85 [eighty-five] Questions – Past tense 1,Who did you speak to?,Āpaṇa kōṇāśī bōlalāta?,आपण कोणाशी बोललात?,[sound:book2-MR-SOUND-1689.mp3],https://www.book2.nl/book2/MR/SOUND/1689.mp3
1690,85 [eighty-five] Questions – Past tense 1,With whom did you make an appointment?,Āpaṇa kōṇācī bhēṇṭa ghētalī?,आपण कोणाची भेंट घेतली?,[sound:book2-MR-SOUND-1690.mp3],https://www.book2.nl/book2/MR/SOUND/1690.mp3
1691,85 [eighty-five] Questions – Past tense 1,With whom did you celebrate your birthday?,Āpaṇa kōṇāsōbata āpalā vāḍhadivasa sājarā kēlā?,आपण कोणासोबत आपला वाढदिवस साजरा केला?,[sound:book2-MR-SOUND-1691.mp3],https://www.book2.nl/book2/MR/SOUND/1691.mp3
1692,85 [eighty-five] Questions – Past tense 1,Where were you?,Āpaṇa kuṭhē hōtā?,आपण कुठे होता?,[sound:book2-MR-SOUND-1692.mp3],https://www.book2.nl/book2/MR/SOUND/1692.mp3
1693,85 [eighty-five] Questions – Past tense 1,Where did you live?,Āpaṇa kuṭhē rāhata hōtā?,आपण कुठे राहत होता?,[sound:book2-MR-SOUND-1693.mp3],https://www.book2.nl/book2/MR/SOUND/1693.mp3
1694,85 [eighty-five] Questions – Past tense 1,Where did you work?,Āpaṇa kuṭhē kāma karata hōtā?,आपण कुठे काम करत होता?,[sound:book2-MR-SOUND-1694.mp3],https://www.book2.nl/book2/MR/SOUND/1694.mp3
1695,85 [eighty-five] Questions – Past tense 1,What did you suggest?,Āpaṇa kāya sallā dilā?,आपण काय सल्ला दिला?,[sound:book2-MR-SOUND-1695.mp3],https://www.book2.nl/book2/MR/SOUND/1695.mp3
1696,85 [eighty-five] Questions – Past tense 1,What did you eat?,Āpaṇa kāya khāllē?,आपण काय खाल्ले?,[sound:book2-MR-SOUND-1696.mp3],https://www.book2.nl/book2/MR/SOUND/1696.mp3
1697,85 [eighty-five] Questions – Past tense 1,What did you come to know?,Āpaṇa kāya anubhava ghētalā?,आपण काय अनुभव घेतला?,[sound:book2-MR-SOUND-1697.mp3],https://www.book2.nl/book2/MR/SOUND/1697.mp3
1698,85 [eighty-five] Questions – Past tense 1,How fast did you drive?,Āpaṇa kitī vēgānē gāḍī cālavalī?,आपण किती वेगाने गाडी चालवली?,[sound:book2-MR-SOUND-1698.mp3],https://www.book2.nl/book2/MR/SOUND/1698.mp3
1699,85 [eighty-five] Questions – Past tense 1,How long did you fly?,Āpaṇa kitī vēḷa uḍḍāṇa kēlē?,आपण किती वेळ उड्डाण केले?,[sound:book2-MR-SOUND-1699.mp3],https://www.book2.nl/book2/MR/SOUND/1699.mp3
1700,85 [eighty-five] Questions – Past tense 1,How high did you jump?,Āpaṇa kittī un̄ca uḍī māralī?,आपण कित्ती उंच उडी मारली?,[sound:book2-MR-SOUND-1700.mp3],https://www.book2.nl/book2/MR/SOUND/1700.mp3
1701,86 [eighty-six] Questions – Past tense 2,86 [eighty-six],86 [Śā\'ainśī],८६ [शाऐंशी],[sound:book2-MR-SOUND-1701.mp3],https://www.book2.nl/book2/MR/SOUND/1701.mp3
1702,86 [eighty-six] Questions – Past tense 2,Questions – Past tense 2,[praśna – bhūtakāḷa 2],प्रश्न – भूतकाळ २,[sound:book2-MR-SOUND-1702.mp3],https://www.book2.nl/book2/MR/SOUND/1702.mp3
1703,86 [eighty-six] Questions – Past tense 2,Which tie did you wear?,tū kōṇatā ṭāya bāndhalā?,तू कोणता टाय बांधला?,[sound:book2-MR-SOUND-1703.mp3],https://www.book2.nl/book2/MR/SOUND/1703.mp3
1704,86 [eighty-six] Questions – Past tense 2,Which car did you buy?,Tū kōṇatī kāra kharēdī kēlī?,तू कोणती कार खरेदी केली?,[sound:book2-MR-SOUND-1704.mp3],https://www.book2.nl/book2/MR/SOUND/1704.mp3
1705,86 [eighty-six] Questions – Past tense 2,Which newspaper did you subscribe to?,Tū kōṇatyā vr̥ttapatrācā vargaṇīdāra jhālāsa?,तू कोणत्या वृत्तपत्राचा वर्गणीदार झालास?,[sound:book2-MR-SOUND-1705.mp3],https://www.book2.nl/book2/MR/SOUND/1705.mp3
1706,86 [eighty-six] Questions – Past tense 2,Who did you see?,Āpaṇa kōṇālā baghitalē?,आपण कोणाला बघितले?,[sound:book2-MR-SOUND-1706.mp3],https://www.book2.nl/book2/MR/SOUND/1706.mp3
1707,86 [eighty-six] Questions – Past tense 2,Who did you meet?,Āpaṇa kōṇālā bhēṭalāta?,आपण कोणाला भेटलात?,[sound:book2-MR-SOUND-1707.mp3],https://www.book2.nl/book2/MR/SOUND/1707.mp3
1708,86 [eighty-six] Questions – Past tense 2,Who did you recognize?,Āpaṇa kōṇālā ōḷkhalē?,आपण कोणाला ओळ्खले?,[sound:book2-MR-SOUND-1708.mp3],https://www.book2.nl/book2/MR/SOUND/1708.mp3
1709,86 [eighty-six] Questions – Past tense 2,When did you get up?,Āpaṇa kadhī uṭhalāta?,आपण कधी उठलात?,[sound:book2-MR-SOUND-1709.mp3],https://www.book2.nl/book2/MR/SOUND/1709.mp3
1710,86 [eighty-six] Questions – Past tense 2,When did you start?,Āpaṇa kadhī surū kēlē?,आपण कधी सुरू केले?,[sound:book2-MR-SOUND-1710.mp3],https://www.book2.nl/book2/MR/SOUND/1710.mp3
1711,86 [eighty-six] Questions – Past tense 2,When did you finish?,Āpaṇa kadhī sampavilē?,आपण कधी संपविले?,[sound:book2-MR-SOUND-1711.mp3],https://www.book2.nl/book2/MR/SOUND/1711.mp3
1712,86 [eighty-six] Questions – Past tense 2,Why did you wake up?,Āpaṇa kā uṭhalāta?,आपण का उठलात?,[sound:book2-MR-SOUND-1712.mp3],https://www.book2.nl/book2/MR/SOUND/1712.mp3
1713,86 [eighty-six] Questions – Past tense 2,Why did you become a teacher?,Āpaṇa śikṣaka kā jhālāta?,आपण शिक्षक का झालात?,[sound:book2-MR-SOUND-1713.mp3],https://www.book2.nl/book2/MR/SOUND/1713.mp3
1714,86 [eighty-six] Questions – Past tense 2,Why did you take a taxi?,Āpaṇa ṭĕksī kā ghētalī?,आपण टॅक्सी का घेतली?,[sound:book2-MR-SOUND-1714.mp3],https://www.book2.nl/book2/MR/SOUND/1714.mp3
1715,86 [eighty-six] Questions – Past tense 2,Where did you come from?,Āpaṇa kuṭhūna ālāta?,आपण कुठून आलात?,[sound:book2-MR-SOUND-1715.mp3],https://www.book2.nl/book2/MR/SOUND/1715.mp3
1716,86 [eighty-six] Questions – Past tense 2,Where did you go?,Āpaṇa kuṭhē gēlā hōtā?,आपण कुठे गेला होता?,[sound:book2-MR-SOUND-1716.mp3],https://www.book2.nl/book2/MR/SOUND/1716.mp3
1717,86 [eighty-six] Questions – Past tense 2,Where were you?,Āpaṇa kuṭhē hōtā?,आपण कुठे होता?,[sound:book2-MR-SOUND-1717.mp3],https://www.book2.nl/book2/MR/SOUND/1717.mp3
1718,86 [eighty-six] Questions – Past tense 2,Who did you help?,Āpaṇa kōṇālā madata kēlī?,आपण कोणाला मदत केली?,[sound:book2-MR-SOUND-1718.mp3],https://www.book2.nl/book2/MR/SOUND/1718.mp3
1719,86 [eighty-six] Questions – Past tense 2,Who did you write to?,Āpaṇa kōṇālā lihilē?,आपण कोणाला लिहिले?,[sound:book2-MR-SOUND-1719.mp3],https://www.book2.nl/book2/MR/SOUND/1719.mp3
1720,86 [eighty-six] Questions – Past tense 2,Who did you reply to?,Āpaṇa kōṇālā uttara dilē?,आपण कोणाला उत्तर दिले?,[sound:book2-MR-SOUND-1720.mp3],https://www.book2.nl/book2/MR/SOUND/1720.mp3
1721,87 [eighty-seven] Past tense of modal verbs 1,87 [eighty-seven],87 [Sattyā\'ainśī],८७ [सत्त्याऐंशी],[sound:book2-MR-SOUND-1721.mp3],https://www.book2.nl/book2/MR/SOUND/1721.mp3
1722,87 [eighty-seven] Past tense of modal verbs 1,Past tense of modal verbs 1,[kriyāpadān̄cyā rūpaprakārān̄cā bhūtakāḷa 1],क्रियापदांच्या रूपप्रकारांचा भूतकाळ १,[sound:book2-MR-SOUND-1722.mp3],https://www.book2.nl/book2/MR/SOUND/1722.mp3
1723,87 [eighty-seven] Past tense of modal verbs 1,We had to water the flowers.,āmhānlā jhāḍānnā pāṇī ghālāvē lāgalē.,आम्हांला झाडांना पाणी घालावे लागले.,[sound:book2-MR-SOUND-1723.mp3],https://www.book2.nl/book2/MR/SOUND/1723.mp3
1724,87 [eighty-seven] Past tense of modal verbs 1,We had to clean the apartment.,Āmhānlā ghara sāpha karāvē lāgalē.,आम्हांला घर साफ करावे लागले.,[sound:book2-MR-SOUND-1724.mp3],https://www.book2.nl/book2/MR/SOUND/1724.mp3
1725,87 [eighty-seven] Past tense of modal verbs 1,We had to wash the dishes.,Āmhānlā baśā dhuvāvyā lāgalyā.,आम्हांला बशा धुवाव्या लागल्या.,[sound:book2-MR-SOUND-1725.mp3],https://www.book2.nl/book2/MR/SOUND/1725.mp3
1726,87 [eighty-seven] Past tense of modal verbs 1,Did you have to pay the bill?,Tulā bīla bharāvē lāgalē kā?,तुला बील भरावे लागले का?,[sound:book2-MR-SOUND-1726.mp3],https://www.book2.nl/book2/MR/SOUND/1726.mp3
1727,87 [eighty-seven] Past tense of modal verbs 1,Did you have to pay an entrance fee?,Tulā pravēśa śulka dyāvē lāgalē kā?,तुला प्रवेश शुल्क द्यावे लागले का?,[sound:book2-MR-SOUND-1727.mp3],https://www.book2.nl/book2/MR/SOUND/1727.mp3
1728,87 [eighty-seven] Past tense of modal verbs 1,Did you have to pay a fine?,Tulā daṇḍa bharāvā lāgalā kā?,तुला दंड भरावा लागला का?,[sound:book2-MR-SOUND-1728.mp3],https://www.book2.nl/book2/MR/SOUND/1728.mp3
